data,localidade,temp_min,temp_max,chuva_mm,evaporacao,horas_sol,vento_rajada_direcao,vento_rajada_velocidade,vento_direcao_9h,vento_direcao_15h,vento_veloc_9h,vento_veloc_15h,umidade_9h,umidade_15h,pressao_9h,pressao_15h,nuvem_9h,nuvem_15h,temp_9h,temp_15h,choveu_hoje,chove_amanha,ano,mes,dia,cluster_temp_min,cluster_temp_max,cluster_temp_9h,cluster_temp_15h,cluster_umidade_9h,cluster_umidade_15h,cluster_chuva_mm,cluster_rajada_vento,cluster_hora_sol,cluster_pressao_at_9h,cluster_pressao_at_15h,cluster_nuvem_9h
2011-01-09,Sydney,22.0,27.0,9.4,4.6,7.5,E,44.0,ENE,E,22.0,20.0,82.0,67.0,1014.4,1014.3,4.0,4.0,24.0,26.6,Yes,Yes,2011,1,9,quente,quente,quente,quente,tropical,ameno,moderada,forte,médias horas de sol,normal,normal,parcialmente nublado
2011-01-10,Sydney,21.5,26.2,5.4,7.0,6.6,E,48.0,ENE,E,20.0,26.0,80.0,65.0,1016.4,1014.7,4.0,4.0,24.1,26.0,Yes,No,2011,1,10,quente,quente,quente,quente,tropical,ameno,moderada,forte,médias horas de sol,normal,normal,parcialmente nublado
2011-01-11,Sydney,21.8,25.2,0.4,6.6,0.8,ENE,44.0,E,NE,20.0,20.0,71.0,79.0,1014.5,1012.1,4.0,4.0,24.3,24.3,No,Yes,2011,1,11,quente,quente,quente,quente,tropical,tropical,seco,forte,poucas horas de sol,normal,normal,parcialmente nublado
2011-01-12,Sydney,22.3,27.9,1.6,4.4,5.6,NE,54.0,ENE,NE,13.0,28.0,79.0,71.0,1012.3,1011.6,4.0,4.0,25.2,26.4,Yes,No,2011,1,12,quente,quente,quente,quente,tropical,tropical,seco,forte,médias horas de sol,normal,normal,parcialmente nublado
2011-01-13,Sydney,23.3,26.6,0.2,10.6,1.9,ENE,44.0,NE,ENE,15.0,28.0,75.0,65.0,1014.8,1013.5,4.0,4.0,25.0,24.9,No,No,2011,1,13,quente,quente,quente,quente,tropical,ameno,seco,forte,poucas horas de sol,normal,normal,parcialmente nublado
2011-01-14,Sydney,21.8,27.9,0.2,4.6,9.8,NNE,54.0,NNE,NE,19.0,28.0,56.0,53.0,1012.4,1009.3,4.0,4.0,26.5,27.6,No,No,2011,1,14,quente,quente,quente,quente,ameno,ameno,seco,forte,muitas horas de sol,normal,normal,parcialmente nublado
2011-01-15,Sydney,22.0,30.4,0.6,11.4,1.6,NNE,37.0,N,ENE,9.0,7.0,87.0,61.0,1009.4,1007.0,4.0,4.0,22.6,29.6,No,No,2011,1,15,quente,quente,quente,quente,tropical,ameno,seco,moderado,poucas horas de sol,normal,baixa,parcialmente nublado
2011-01-16,Sydney,22.1,28.1,0.2,4.2,7.9,SSW,30.0,S,ESE,11.0,15.0,86.0,65.0,1010.2,1007.4,4.0,4.0,23.1,28.0,No,No,2011,1,16,quente,quente,quente,quente,tropical,ameno,seco,moderado,médias horas de sol,normal,baixa,parcialmente nublado
2011-01-17,Sydney,21.4,29.8,0.0,8.8,9.6,S,52.0,E,SSE,13.0,24.0,65.0,68.0,1002.8,1001.5,4.0,4.0,25.8,26.3,No,No,2011,1,17,quente,quente,quente,quente,ameno,ameno,seco,forte,muitas horas de sol,baixa,baixa,parcialmente nublado
2011-01-18,Sydney,20.0,26.1,0.0,8.0,7.3,E,31.0,S,ESE,13.0,20.0,68.0,57.0,1007.5,1007.3,4.0,4.0,22.4,24.8,No,Yes,2011,1,18,ameno,quente,quente,quente,ameno,ameno,seco,moderado,médias horas de sol,baixa,baixa,parcialmente nublado
2011-01-19,Sydney,19.3,25.4,7.2,5.6,3.6,E,44.0,S,ENE,17.0,20.0,83.0,73.0,1009.8,1009.3,4.0,4.0,21.6,24.5,Yes,No,2011,1,19,ameno,quente,quente,quente,tropical,tropical,moderada,forte,poucas horas de sol,normal,normal,parcialmente nublado
2011-01-20,Sydney,21.5,27.3,0.2,5.8,12.3,E,39.0,E,ENE,20.0,24.0,62.0,55.0,1013.5,1013.4,4.0,4.0,24.8,26.3,No,Yes,2011,1,20,quente,quente,quente,quente,ameno,ameno,seco,moderado,muitas horas de sol,normal,normal,parcialmente nublado
2011-01-21,Sydney,20.7,26.9,5.6,8.2,12.4,NE,41.0,ESE,ENE,4.0,28.0,66.0,60.0,1015.2,1013.1,4.0,4.0,25.1,26.3,Yes,No,2011,1,21,quente,quente,quente,quente,ameno,ameno,moderada,forte,muitas horas de sol,normal,normal,parcialmente nublado
2011-01-22,Sydney,20.5,28.4,0.0,10.2,11.7,ENE,31.0,NE,E,13.0,26.0,64.0,55.0,1016.3,1015.2,4.0,4.0,25.0,26.7,No,No,2011,1,22,quente,quente,quente,quente,ameno,ameno,seco,moderado,muitas horas de sol,normal,normal,parcialmente nublado
2011-01-23,Sydney,21.4,28.3,0.0,11.0,10.2,NNE,50.0,NNE,NE,20.0,28.0,57.0,57.0,1012.2,1009.1,4.0,4.0,25.2,26.1,No,No,2011,1,23,quente,quente,quente,quente,ameno,ameno,seco,forte,muitas horas de sol,normal,normal,parcialmente nublado
2011-01-24,Sydney,21.0,35.4,0.0,10.8,7.5,SSW,69.0,NNE,NW,11.0,26.0,56.0,36.0,1004.1,1001.4,4.0,4.0,26.6,32.4,No,No,2011,1,24,quente,quente,quente,quente,ameno,seca,seco,forte,médias horas de sol,baixa,baixa,parcialmente nublado
2011-01-25,Sydney,21.7,28.5,0.0,10.6,10.2,S,50.0,WSW,ENE,4.0,20.0,70.0,64.0,1008.0,1006.9,4.0,4.0,24.3,27.2,No,No,2011,1,25,quente,quente,quente,quente,ameno,ameno,seco,forte,muitas horas de sol,baixa,baixa,parcialmente nublado
2011-01-26,Sydney,22.9,31.4,0.0,7.0,9.3,SSE,46.0,ESE,E,11.0,15.0,85.0,73.0,1011.5,1010.2,4.0,4.0,25.8,27.7,No,No,2011,1,26,quente,quente,quente,quente,tropical,tropical,seco,forte,muitas horas de sol,normal,normal,parcialmente nublado
2011-01-27,Sydney,22.5,28.4,0.0,7.2,6.3,S,43.0,S,E,9.0,17.0,79.0,71.0,1013.5,1011.1,4.0,4.0,25.1,27.3,No,No,2011,1,27,quente,quente,quente,quente,tropical,tropical,seco,forte,médias horas de sol,normal,normal,parcialmente nublado
2011-01-28,Sydney,22.5,24.3,0.0,7.2,4.3,SE,41.0,SSE,SSE,20.0,24.0,70.0,59.0,1019.0,1019.1,4.0,4.0,23.1,24.1,No,No,2011,1,28,quente,quente,quente,quente,ameno,ameno,seco,forte,poucas horas de sol,normal,alta,parcialmente nublado
2011-01-29,Sydney,19.8,25.0,0.0,7.8,8.2,E,39.0,ENE,ENE,11.0,24.0,76.0,48.0,1021.6,1021.3,4.0,4.0,20.7,24.6,No,No,2011,1,29,ameno,quente,quente,quente,tropical,ameno,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2011-01-30,Sydney,17.8,28.2,0.0,8.4,12.8,NNE,43.0,NNW,ENE,15.0,24.0,64.0,56.0,1020.2,1016.3,4.0,4.0,23.1,27.5,No,No,2011,1,30,ameno,quente,quente,quente,ameno,ameno,seco,forte,muitas horas de sol,alta,normal,parcialmente nublado
2011-01-31,Sydney,22.2,31.6,0.0,9.2,12.8,ENE,33.0,ENE,ENE,2.0,17.0,72.0,49.0,1015.0,1011.8,4.0,4.0,26.1,30.0,No,No,2011,1,31,quente,quente,quente,quente,tropical,ameno,seco,moderado,muitas horas de sol,normal,normal,parcialmente nublado
2011-02-01,Sydney,22.7,33.5,0.0,12.0,12.3,NNE,37.0,W,NE,7.0,17.0,65.0,49.0,1011.3,1006.9,4.0,4.0,26.1,31.8,No,No,2011,2,1,quente,quente,quente,quente,ameno,ameno,seco,moderado,muitas horas de sol,normal,baixa,parcialmente nublado
2011-02-02,Sydney,26.1,31.2,0.0,12.8,11.0,NE,35.0,SSE,E,13.0,20.0,59.0,70.0,1015.3,1012.7,4.0,4.0,28.7,28.4,No,No,2011,2,2,quente,quente,quente,quente,ameno,ameno,seco,moderado,muitas horas de sol,normal,normal,parcialmente nublado
2011-02-03,Sydney,25.1,37.5,0.0,10.2,5.7,SSW,70.0,SSE,SSW,11.0,24.0,58.0,54.0,1011.0,1009.9,4.0,4.0,30.6,33.6,No,No,2011,2,3,quente,quente,quente,quente,ameno,ameno,seco,tempestade,médias horas de sol,normal,normal,parcialmente nublado
2011-02-04,Sydney,24.0,33.7,0.0,5.2,6.8,ENE,43.0,N,ENE,7.0,28.0,72.0,73.0,1014.7,1011.1,4.0,4.0,27.3,27.8,No,No,2011,2,4,quente,quente,quente,quente,tropical,tropical,seco,forte,médias horas de sol,normal,normal,parcialmente nublado
2011-02-05,Sydney,24.2,41.5,0.0,8.4,12.4,NNW,56.0,NW,NNW,24.0,33.0,46.0,22.0,1010.0,1006.6,4.0,4.0,33.7,40.9,No,No,2011,2,5,quente,quente,quente,quente,ameno,seca,seco,forte,muitas horas de sol,normal,baixa,parcialmente nublado
2011-02-06,Sydney,27.6,35.6,0.0,16.6,2.6,SSE,67.0,W,S,2.0,41.0,56.0,77.0,1012.7,1016.1,4.0,4.0,28.7,22.8,No,No,2011,2,6,quente,quente,quente,quente,ameno,tropical,seco,forte,poucas horas de sol,normal,normal,parcialmente nublado
2011-02-07,Sydney,18.0,23.0,0.2,6.8,0.0,S,35.0,WSW,SE,13.0,19.0,64.0,58.0,1023.9,1020.6,4.0,4.0,18.7,22.6,No,No,2011,2,7,ameno,quente,ameno,quente,ameno,ameno,seco,moderado,poucas horas de sol,alta,alta,parcialmente nublado
2011-02-08,Sydney,18.7,25.3,0.2,4.8,3.9,ESE,30.0,WNW,ESE,11.0,17.0,67.0,52.0,1019.5,1018.6,4.0,4.0,21.2,24.2,No,No,2011,2,8,ameno,quente,quente,quente,ameno,ameno,seco,moderado,poucas horas de sol,alta,normal,parcialmente nublado
2011-02-09,Sydney,18.1,24.5,0.4,5.2,6.0,E,33.0,SSW,ENE,13.0,11.0,69.0,83.0,1024.5,1023.6,4.0,4.0,21.8,21.6,No,No,2011,2,9,ameno,quente,quente,quente,ameno,tropical,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2011-02-10,Sydney,20.4,25.7,0.0,7.2,4.7,NNE,41.0,W,E,7.0,24.0,85.0,70.0,1023.4,1020.3,4.0,4.0,21.3,24.3,No,No,2011,2,10,quente,quente,quente,quente,tropical,ameno,seco,forte,médias horas de sol,alta,alta,parcialmente nublado
2011-02-11,Sydney,21.0,29.2,0.2,5.0,8.0,SSW,39.0,NNE,ENE,7.0,13.0,63.0,60.0,1016.0,1011.4,4.0,4.0,25.3,28.3,No,Yes,2011,2,11,quente,quente,quente,quente,ameno,ameno,seco,moderado,médias horas de sol,normal,normal,parcialmente nublado
2011-02-12,Sydney,22.7,23.1,1.4,8.6,0.0,S,52.0,S,S,30.0,26.0,87.0,76.0,1014.7,1016.4,4.0,4.0,22.7,22.2,Yes,Yes,2011,2,12,quente,quente,quente,quente,tropical,tropical,seco,forte,poucas horas de sol,normal,normal,parcialmente nublado
2011-02-13,Sydney,19.5,22.8,9.6,2.4,0.0,SSE,54.0,SSW,S,11.0,26.0,83.0,88.0,1017.5,1018.4,4.0,4.0,21.5,21.3,Yes,No,2011,2,13,ameno,quente,quente,quente,tropical,tropical,moderada,forte,poucas horas de sol,normal,normal,parcialmente nublado
2011-02-14,Sydney,20.6,24.2,0.4,4.0,0.1,SSE,41.0,SE,SE,20.0,19.0,59.0,59.0,1023.6,1023.4,4.0,4.0,21.9,23.6,No,No,2011,2,14,quente,quente,quente,quente,ameno,ameno,seco,forte,poucas horas de sol,alta,alta,parcialmente nublado
2011-02-15,Sydney,18.3,25.0,0.0,6.6,3.0,ESE,31.0,WNW,ESE,9.0,20.0,84.0,54.0,1023.7,1022.0,4.0,4.0,20.7,24.0,No,Yes,2011,2,15,ameno,quente,quente,quente,tropical,ameno,seco,moderado,poucas horas de sol,alta,alta,parcialmente nublado
2011-02-16,Sydney,19.8,26.7,2.2,3.6,3.9,NE,28.0,WNW,E,15.0,19.0,81.0,64.0,1019.7,1016.3,4.0,4.0,20.9,25.7,Yes,No,2011,2,16,ameno,quente,quente,quente,tropical,ameno,moderada,moderado,poucas horas de sol,alta,normal,parcialmente nublado
2011-02-17,Sydney,20.9,28.7,0.0,6.4,8.3,NNE,31.0,NNW,E,11.0,15.0,80.0,67.0,1013.7,1011.2,4.0,4.0,24.4,26.8,No,No,2011,2,17,quente,quente,quente,quente,tropical,ameno,seco,moderado,médias horas de sol,normal,normal,parcialmente nublado
2011-02-18,Sydney,22.6,27.6,0.0,5.0,3.8,S,43.0,S,SE,20.0,13.0,83.0,70.0,1014.7,1014.0,4.0,4.0,23.5,27.0,No,No,2011,2,18,quente,quente,quente,quente,tropical,ameno,seco,forte,poucas horas de sol,normal,normal,parcialmente nublado
2011-02-19,Sydney,22.4,30.1,0.0,4.4,7.8,NNE,44.0,NNE,NE,15.0,28.0,79.0,67.0,1011.2,1006.3,4.0,4.0,25.1,28.4,No,No,2011,2,19,quente,quente,quente,quente,tropical,ameno,seco,forte,médias horas de sol,normal,baixa,parcialmente nublado
2011-02-20,Sydney,25.0,33.2,0.0,7.2,9.5,ESE,28.0,E,SE,6.0,13.0,61.0,49.0,1006.4,1005.7,4.0,4.0,30.1,32.0,No,No,2011,2,20,quente,quente,quente,quente,ameno,ameno,seco,moderado,muitas horas de sol,baixa,baixa,parcialmente nublado
2011-02-21,Sydney,20.0,24.9,0.0,8.2,4.3,S,65.0,SSE,SE,17.0,20.0,82.0,62.0,1012.7,1012.4,4.0,4.0,20.9,24.4,No,No,2011,2,21,ameno,quente,quente,quente,tropical,ameno,seco,forte,poucas horas de sol,normal,normal,parcialmente nublado
2011-02-22,Sydney,19.1,21.7,0.4,9.0,3.2,SSE,50.0,SSE,SSE,22.0,26.0,57.0,78.0,1021.6,1022.6,4.0,4.0,20.4,19.2,No,Yes,2011,2,22,ameno,quente,quente,ameno,ameno,tropical,seco,forte,poucas horas de sol,alta,alta,parcialmente nublado
2011-02-23,Sydney,17.3,26.6,1.8,4.2,7.3,SSE,33.0,W,SSE,13.0,20.0,77.0,45.0,1023.1,1021.3,4.0,4.0,19.0,26.1,Yes,No,2011,2,23,ameno,quente,ameno,quente,tropical,ameno,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2011-02-24,Sydney,16.6,26.1,0.4,5.0,12.0,ENE,35.0,W,E,17.0,22.0,71.0,49.0,1019.9,1016.0,4.0,4.0,20.3,24.9,No,No,2011,2,24,ameno,quente,quente,quente,tropical,ameno,seco,moderado,muitas horas de sol,alta,normal,parcialmente nublado
2011-02-25,Sydney,18.0,28.0,0.0,7.4,7.6,E,30.0,WNW,NNE,7.0,20.0,75.0,41.0,1014.5,1012.2,4.0,4.0,21.1,27.1,No,No,2011,2,25,ameno,quente,quente,quente,tropical,ameno,seco,moderado,médias horas de sol,normal,normal,parcialmente nublado
2011-02-26,Sydney,20.9,27.2,0.0,7.6,11.1,ENE,41.0,WNW,E,4.0,26.0,80.0,65.0,1012.5,1009.5,4.0,4.0,23.7,26.8,No,No,2011,2,26,quente,quente,quente,quente,tropical,ameno,seco,forte,muitas horas de sol,normal,normal,parcialmente nublado
2011-02-27,Sydney,20.3,30.3,0.0,8.0,1.4,SSW,37.0,W,WNW,17.0,6.0,74.0,63.0,1008.3,1007.5,4.0,4.0,22.3,26.9,No,No,2011,2,27,quente,quente,quente,quente,tropical,ameno,seco,moderado,poucas horas de sol,baixa,baixa,parcialmente nublado
2011-02-28,Sydney,22.2,28.8,0.8,5.0,2.4,N,46.0,NE,ENE,13.0,26.0,83.0,65.0,1009.9,1007.8,4.0,4.0,22.7,26.1,No,No,2011,2,28,quente,quente,quente,quente,tropical,ameno,seco,forte,poucas horas de sol,normal,baixa,parcialmente nublado
2011-03-01,Sydney,22.7,33.6,0.6,4.4,1.9,SSE,54.0,W,WNW,9.0,17.0,53.0,39.0,1002.4,1003.1,4.0,4.0,28.8,32.5,No,No,2011,3,1,quente,quente,quente,quente,ameno,seca,seco,forte,poucas horas de sol,baixa,baixa,parcialmente nublado
2011-03-02,Sydney,19.4,21.8,0.0,9.2,0.0,SSE,43.0,ESE,E,19.0,11.0,58.0,59.0,1017.1,1015.0,4.0,4.0,20.5,21.2,No,No,2011,3,2,ameno,quente,quente,quente,ameno,ameno,seco,forte,poucas horas de sol,normal,normal,parcialmente nublado
2011-03-03,Sydney,17.4,31.7,0.0,2.2,10.5,ESE,33.0,W,SE,20.0,28.0,77.0,35.0,1009.1,1007.1,4.0,4.0,20.9,29.5,No,No,2011,3,3,ameno,quente,quente,quente,tropical,seca,seco,moderado,muitas horas de sol,normal,baixa,parcialmente nublado
2011-03-04,Sydney,19.1,25.8,0.0,8.0,9.4,SSE,46.0,W,E,9.0,24.0,72.0,63.0,1011.7,1009.8,4.0,4.0,22.5,25.4,No,No,2011,3,4,ameno,quente,quente,quente,tropical,ameno,seco,forte,muitas horas de sol,normal,normal,parcialmente nublado
2011-03-05,Sydney,18.1,23.2,0.2,8.2,0.6,ESE,43.0,SSE,ESE,22.0,28.0,70.0,50.0,1022.5,1023.5,4.0,4.0,18.7,22.2,No,No,2011,3,5,ameno,quente,ameno,quente,ameno,ameno,seco,forte,poucas horas de sol,alta,alta,parcialmente nublado
2011-03-06,Sydney,18.0,23.6,0.2,8.2,2.9,ESE,35.0,SSE,E,17.0,19.0,48.0,44.0,1026.9,1026.3,4.0,4.0,21.0,22.2,No,No,2011,3,6,ameno,quente,quente,quente,ameno,ameno,seco,moderado,poucas horas de sol,alta,alta,parcialmente nublado
2011-03-07,Sydney,17.0,24.4,0.0,4.8,10.1,ENE,33.0,ESE,E,9.0,20.0,67.0,48.0,1024.8,1022.2,4.0,4.0,20.3,23.8,No,No,2011,3,7,ameno,quente,quente,quente,ameno,ameno,seco,moderado,muitas horas de sol,alta,alta,parcialmente nublado
2011-03-08,Sydney,17.6,25.8,0.2,6.8,10.4,NNE,48.0,W,NE,7.0,30.0,71.0,60.0,1019.7,1015.8,4.0,4.0,21.2,25.2,No,No,2011,3,8,ameno,quente,quente,quente,tropical,ameno,seco,forte,muitas horas de sol,alta,normal,parcialmente nublado
2011-03-09,Sydney,20.7,30.8,0.0,8.0,2.3,NW,24.0,W,NW,6.0,17.0,77.0,38.0,1015.2,1013.1,4.0,4.0,21.8,30.6,No,No,2011,3,9,quente,quente,quente,quente,tropical,seca,seco,moderado,poucas horas de sol,normal,normal,parcialmente nublado
2011-03-10,Sydney,21.8,27.4,0.0,6.2,0.0,SE,24.0,W,ENE,6.0,9.0,70.0,68.0,1013.3,1012.0,4.0,4.0,23.8,25.2,No,No,2011,3,10,quente,quente,quente,quente,ameno,ameno,seco,moderado,poucas horas de sol,normal,normal,parcialmente nublado
2011-03-11,Sydney,22.0,26.7,0.0,3.6,1.8,ESE,22.0,S,ESE,7.0,19.0,86.0,76.0,1016.0,1015.3,4.0,4.0,23.2,25.3,No,No,2011,3,11,quente,quente,quente,quente,tropical,tropical,seco,moderado,poucas horas de sol,normal,normal,parcialmente nublado
2011-03-14,Sydney,21.3,27.5,0.0,8.0,3.2,S,59.0,WNW,S,11.0,31.0,76.0,79.0,1019.4,1020.6,4.0,4.0,24.3,22.3,No,No,2011,3,14,quente,quente,quente,quente,tropical,tropical,seco,forte,poucas horas de sol,alta,alta,parcialmente nublado
2011-03-15,Sydney,17.5,24.5,0.8,4.0,3.4,W,28.0,WNW,SE,13.0,15.0,82.0,62.0,1021.4,1018.2,4.0,4.0,21.0,24.5,No,No,2011,3,15,ameno,quente,quente,quente,tropical,ameno,seco,moderado,poucas horas de sol,alta,normal,parcialmente nublado
2011-03-16,Sydney,19.3,28.3,0.0,3.2,7.7,ESE,33.0,W,SE,11.0,20.0,77.0,65.0,1017.2,1016.8,4.0,4.0,22.3,25.3,No,Yes,2011,3,16,ameno,quente,quente,quente,tropical,ameno,seco,moderado,médias horas de sol,normal,normal,parcialmente nublado
2011-03-17,Sydney,20.6,26.8,5.6,5.8,5.9,S,31.0,S,SE,17.0,17.0,85.0,66.0,1019.4,1017.0,4.0,4.0,21.1,25.8,Yes,No,2011,3,17,quente,quente,quente,quente,tropical,ameno,moderada,moderado,médias horas de sol,alta,normal,parcialmente nublado
2011-03-18,Sydney,20.0,25.2,0.0,5.4,0.9,ESE,39.0,SSW,SSE,19.0,20.0,81.0,67.0,1015.2,1014.0,4.0,4.0,21.1,24.8,No,Yes,2011,3,18,ameno,quente,quente,quente,tropical,ameno,seco,moderado,poucas horas de sol,normal,normal,parcialmente nublado
2011-03-19,Sydney,19.4,24.0,10.4,5.2,0.9,ESE,46.0,ESE,ESE,24.0,24.0,86.0,84.0,1014.1,1011.8,4.0,4.0,21.2,22.9,Yes,Yes,2011,3,19,ameno,quente,quente,quente,tropical,tropical,forte,forte,poucas horas de sol,normal,normal,parcialmente nublado
2011-03-20,Sydney,18.8,23.5,99.4,4.6,3.3,E,59.0,ESE,ESE,22.0,39.0,92.0,81.0,1012.4,1010.1,4.0,4.0,19.4,22.2,Yes,Yes,2011,3,20,ameno,quente,ameno,quente,tropical,tropical,extrema,forte,poucas horas de sol,normal,normal,parcialmente nublado
2011-03-21,Sydney,19.4,24.8,20.8,5.2,2.6,ENE,57.0,E,E,26.0,19.0,95.0,82.0,1006.6,1003.3,4.0,4.0,21.4,24.0,Yes,Yes,2011,3,21,ameno,quente,quente,quente,tropical,tropical,forte,forte,poucas horas de sol,baixa,baixa,parcialmente nublado
2011-03-22,Sydney,21.1,27.4,27.8,1.6,10.2,ENE,24.0,WNW,ENE,9.0,20.0,95.0,73.0,1001.3,999.4,4.0,4.0,21.6,26.2,Yes,No,2011,3,22,quente,quente,quente,quente,tropical,tropical,forte,moderado,muitas horas de sol,baixa,baixa,parcialmente nublado
2011-03-23,Sydney,19.9,30.8,0.8,5.8,11.0,W,39.0,W,W,19.0,13.0,75.0,41.0,1002.6,1000.4,4.0,4.0,22.5,29.6,No,No,2011,3,23,ameno,quente,quente,quente,tropical,ameno,seco,moderado,muitas horas de sol,baixa,baixa,parcialmente nublado
2011-03-24,Sydney,18.2,27.1,0.2,8.6,10.8,WNW,57.0,NW,WNW,28.0,35.0,50.0,36.0,1005.0,1003.2,4.0,4.0,21.5,26.3,No,No,2011,3,24,ameno,quente,quente,quente,ameno,seca,seco,forte,muitas horas de sol,baixa,baixa,parcialmente nublado
2011-03-25,Sydney,17.7,26.7,0.0,8.8,8.0,W,46.0,W,S,28.0,13.0,50.0,42.0,1007.8,1008.7,4.0,4.0,20.5,24.8,No,No,2011,3,25,ameno,quente,quente,quente,ameno,ameno,seco,forte,médias horas de sol,baixa,baixa,parcialmente nublado
2011-03-26,Sydney,17.7,20.6,0.0,5.2,0.4,S,56.0,SSW,S,28.0,20.0,71.0,77.0,1019.2,1020.1,4.0,4.0,18.4,18.6,No,Yes,2011,3,26,ameno,quente,ameno,ameno,tropical,tropical,seco,forte,poucas horas de sol,alta,alta,parcialmente nublado
2011-03-27,Sydney,16.1,20.5,5.0,5.4,2.5,SSE,41.0,WNW,SSW,17.0,19.0,89.0,87.0,1024.6,1024.5,4.0,4.0,16.6,18.4,Yes,Yes,2011,3,27,ameno,quente,ameno,ameno,tropical,tropical,moderada,forte,poucas horas de sol,alta,alta,parcialmente nublado
2011-03-28,Sydney,15.9,24.2,5.8,1.6,3.2,E,33.0,W,E,15.0,15.0,91.0,59.0,1026.7,1025.5,4.0,4.0,17.1,23.5,Yes,Yes,2011,3,28,ameno,quente,ameno,quente,tropical,ameno,moderada,moderado,poucas horas de sol,alta,alta,parcialmente nublado
2011-03-29,Sydney,17.1,24.8,10.8,1.8,8.3,NE,43.0,WNW,NE,4.0,24.0,94.0,59.0,1025.8,1022.3,4.0,4.0,19.4,24.3,Yes,No,2011,3,29,ameno,quente,ameno,quente,tropical,ameno,forte,forte,médias horas de sol,alta,alta,parcialmente nublado
2011-03-30,Sydney,17.8,27.7,0.0,6.6,9.2,WSW,41.0,WNW,E,13.0,17.0,78.0,61.0,1019.9,1016.1,4.0,4.0,20.5,26.0,No,Yes,2011,3,30,ameno,quente,quente,quente,tropical,ameno,seco,forte,médias horas de sol,alta,normal,parcialmente nublado
2011-03-31,Sydney,20.1,21.3,1.8,5.2,0.5,SSE,43.0,SSE,SE,22.0,20.0,78.0,68.0,1022.7,1022.9,4.0,4.0,20.3,20.9,Yes,Yes,2011,3,31,quente,quente,quente,quente,tropical,ameno,seco,forte,poucas horas de sol,alta,alta,parcialmente nublado
2011-05-01,Sydney,14.8,22.9,3.6,0.8,8.8,SSW,28.0,WNW,S,19.0,13.0,84.0,57.0,1018.9,1015.9,4.0,4.0,16.6,21.6,Yes,No,2011,5,1,ameno,quente,ameno,quente,tropical,ameno,moderada,moderado,médias horas de sol,normal,normal,parcialmente nublado
2011-05-02,Sydney,12.9,18.4,0.0,3.8,0.5,W,31.0,W,WNW,20.0,13.0,87.0,75.0,1016.6,1014.7,4.0,4.0,14.3,18.1,No,No,2011,5,2,ameno,ameno,ameno,ameno,tropical,tropical,seco,moderado,poucas horas de sol,normal,normal,parcialmente nublado
2011-05-03,Sydney,14.0,18.5,0.6,2.4,0.0,S,41.0,W,SSW,15.0,20.0,90.0,66.0,1015.0,1013.7,4.0,4.0,15.0,18.5,No,No,2011,5,3,ameno,ameno,ameno,ameno,tropical,ameno,seco,forte,poucas horas de sol,normal,normal,parcialmente nublado
2011-05-05,Sydney,11.7,19.5,0.2,4.6,7.4,SSW,50.0,SW,SSW,24.0,26.0,63.0,51.0,1021.1,1021.3,4.0,4.0,16.2,18.8,No,No,2011,5,5,ameno,ameno,ameno,ameno,ameno,ameno,seco,forte,médias horas de sol,alta,alta,parcialmente nublado
2011-05-06,Sydney,10.1,19.6,0.0,4.4,8.7,SSE,33.0,W,S,19.0,17.0,69.0,48.0,1023.9,1020.4,4.0,4.0,13.1,18.4,No,No,2011,5,6,ameno,ameno,ameno,ameno,ameno,ameno,seco,moderado,médias horas de sol,alta,alta,parcialmente nublado
2011-05-07,Sydney,9.8,20.8,0.0,4.6,10.0,W,35.0,W,ESE,22.0,9.0,75.0,52.0,1019.5,1015.2,4.0,4.0,12.0,19.6,No,No,2011,5,7,frio,quente,ameno,ameno,tropical,ameno,seco,moderado,muitas horas de sol,alta,normal,parcialmente nublado
2011-05-08,Sydney,9.6,22.0,0.0,1.6,10.1,SW,31.0,W,WSW,20.0,11.0,76.0,34.0,1014.0,1010.4,4.0,4.0,12.2,21.6,No,No,2011,5,8,frio,quente,ameno,quente,tropical,seca,seco,moderado,muitas horas de sol,normal,normal,parcialmente nublado
2011-05-10,Sydney,10.1,18.0,4.4,3.4,9.1,SSW,44.0,W,S,26.0,22.0,62.0,45.0,1015.6,1013.1,4.0,4.0,11.8,17.6,Yes,No,2011,5,10,ameno,ameno,ameno,ameno,ameno,ameno,moderada,forte,médias horas de sol,normal,normal,parcialmente nublado
2011-05-11,Sydney,8.2,16.4,0.2,3.8,3.9,W,56.0,WNW,W,9.0,28.0,64.0,37.0,1009.2,1006.4,4.0,4.0,11.3,14.8,No,No,2011,5,11,frio,ameno,ameno,ameno,ameno,seca,seco,forte,poucas horas de sol,normal,baixa,parcialmente nublado
2011-05-12,Sydney,7.9,16.7,0.0,2.2,10.2,WSW,43.0,W,WSW,26.0,24.0,51.0,27.0,1010.7,1009.3,4.0,4.0,10.5,16.2,No,No,2011,5,12,frio,ameno,ameno,ameno,ameno,seca,seco,forte,muitas horas de sol,normal,normal,parcialmente nublado
